Gaia source ID,True distance [pc],True RA [deg],True Dec [deg],Stellar mass [M_\odot],G-band mag,True planet mass [M_J],True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
433547884487887744,124.91133,43.0766205578084,44.01383620038958,1.10125,10.33125,9.58353,887.66882,48.28216,0.27268,316.51915,129.07106,4.75575,9.38324,862.12318,51.61352,0.308,306.03231,137.17958,860.03839,124.87856,125.07598,125.27658,846.41063,863.3175,880.13522,8.55635,9.48049,10.51246,0.13194,0.28255,0.45259,45.75018,55.68849,64.42307,155.13114
3647643057941823872,172.71389,213.23386660309384,-1.6279404714907417,0.59404,14.07995,10.24209,1224.36519,133.51261,0.08375,121.0052,221.6823,119.49697,11.18753,1262.89587,140.52399,0.20776,269.54803,38.41239,25.21527,172.12582,172.65568,173.19682,1230.48869,1267.7944,1311.24069,10.50321,11.35936,12.26384,0.08507,0.19892,0.3155,127.80362,135.79483,145.47857,233.67301
4896327180606914176,558.98676,65.76591770066744,-24.355054113290244,0.96362,12.91234,12.23712,972.56416,116.86871,0.41085,175.93787,110.11168,66.26315,12.63541,956.47301,153.76547,0.73984,267.44216,167.21666,149.34782,555.26012,558.36783,561.47445,918.76567,966.15216,1030.67813,16.44165,62.08533,379.03114,0.80668,0.98982,0.99964,92.09689,100.54809,124.36412,51.84919
3483213602270173568,140.71155,171.79447997321063,-28.503462797257278,0.61724,13.44029,3.60566,847.89799,104.83077,0.17179,181.58398,59.2698,87.38828,11.18418,920.21041,95.45377,0.84476,283.28158,61.69094,378.82113,140.28947,140.56199,140.83202,812.6985,862.21044,912.56047,5.77316,13.15096,56.45229,0.37388,0.92639,0.99584,90.8563,95.97902,108.81723,56.60259
2333120282087272192,40.27159,0.9242756184918811,-28.396824632432214,0.85981,8.0836,4.42256,662.86499,164.72869,0.10704,319.76533,323.41319,71.31124,4.6835,645.21352,131.88259,0.19807,88.19343,122.58684,27.05298,40.18688,40.22068,40.2545,632.78666,643.33421,653.7503,4.3606,4.86271,5.46337,0.06624,0.19378,0.3705,119.48326,127.9524,137.90939,148.35117
6664735262715722368,226.16546,289.9024858305156,-43.97657043385403,0.62545,14.40196,11.22579,1398.51083,29.44144,0.00915,61.40351,333.01453,84.53829,12.18061,1361.6587,28.90922,0.29933,217.98991,11.01371,791.21709,224.98625,225.95532,226.91936,1333.42683,1404.85226,1601.12302,11.31587,12.93837,15.34186,0.07996,0.258,0.61745,29.53758,40.7588,51.1767,142.13343
1819681199838663552,57.14155,298.6655893364149,15.770707336583321,0.43492,13.05477,1.90542,1413.45451,149.5215,0.2734,184.8909,335.29533,199.16217,1.91842,1330.0776,152.60217,0.14635,30.55073,173.6654,214.81217,57.07842,57.11809,57.15839,1291.0656,1340.37896,1408.2256,1.82432,2.00231,2.21709,0.05803,0.16736,0.3107,134.61039,143.6371,153.68268,234.08721
67227409395153664,171.14953,59.28382459789514,26.055425716812323,1.01931,10.4531,9.73863,1136.0524,56.61395,0.36487,59.82253,308.08802,20.68593,11.2469,1150.42356,47.67496,0.59528,200.40074,85.61712,894.55308,170.26866,170.8097,171.37544,1086.67327,1151.84327,1247.52213,12.08849,28.62408,93.98947,0.60631,0.94847,0.99557,51.29851,71.40728,83.61126,75.66431
4621971365589948416,80.61489,73.91497733612744,-81.59763911718404,0.70638,11.95492,11.85413,1704.716,112.966,0.34906,189.82344,103.64221,50.98341,11.96688,1703.36751,111.44152,0.35462,187.86038,103.44871,42.54337,80.59546,80.6439,80.69317,1660.21182,1711.58271,1774.4045,11.63892,11.95574,12.26841,0.3084,0.36247,0.41892,109.64293,111.47554,113.40274,2511.19585
4984674829684427136,209.36058,17.46197948258219,-41.89989652071784,0.84217,12.45387,6.38836,973.37856,68.55356,0.24349,79.30281,39.67297,25.59093,7.09399,970.8295,72.94158,0.4849,126.42783,35.65421,131.61357,209.94763,210.48741,211.02152,943.85128,982.40879,1030.4379,6.45699,8.08503,20.48201,0.28154,0.67815,0.98809,67.45426,78.9889,89.35327,103.49988
5823631751080095104,63.22012,231.40549074642257,-67.22038156564689,0.36253,13.95699,7.59367,1335.59725,144.29828,0.09605,18.39768,357.76889,152.56941,7.59167,1339.29191,145.56654,0.10009,24.52383,1.43014,160.75698,63.22182,63.26346,63.30499,1327.34684,1338.94649,1350.86867,7.40778,7.59305,7.78046,0.06099,0.09529,0.12961,143.01922,145.53277,148.31637,5593.80815
6702508396276658304,141.67642,270.408031927356,-52.25414589687961,0.50005,14.45012,12.279,1242.39797,27.52359,0.05306,193.62168,91.03757,41.72606,12.14866,1409.60028,20.92107,0.16717,124.83833,148.22991,1404.90833,140.9287,141.31712,141.70501,1339.42423,1418.85871,1544.00691,11.90781,12.57019,13.32605,0.08913,0.18438,0.2785,20.25596,28.5472,36.61433,718.14737
5614288482350285824,185.99929,115.07765748623356,-24.92288161259325,0.45929,15.39882,11.114,835.6138,130.05979,0.07105,155.89413,302.9393,70.71675,12.34692,785.14496,107.08612,0.31879,324.41066,117.9795,61.43995,184.95117,185.69661,186.45238,769.35727,784.56104,801.72335,11.54465,12.74671,14.42351,0.12237,0.32552,0.57607,99.26693,106.81842,115.00529,179.37338
6372245309797656192,232.73935,322.9049195625278,-71.07386811105503,1.0935,10.50895,11.60622,648.60629,30.95984,0.02788,293.27378,187.78726,45.92054,11.61543,663.35918,35.78415,0.28975,272.89686,169.26747,650.55178,231.33004,232.08737,232.86639,646.97671,671.98963,693.60908,11.6067,15.41747,45.32694,0.17216,0.62348,0.974,39.01554,54.93534,73.60131,74.17222
3233208641211677056,123.66345,74.46749700641712,3.534017449780756,0.51229,14.04902,11.29289,406.20155,45.68303,0.00122,93.19879,324.0859,60.51299,9.78889,405.82351,65.73664,0.10633,23.64068,168.64032,206.36759,122.89701,123.24669,123.73384,395.5289,403.57833,411.93656,9.34487,10.93112,14.26248,0.08509,0.27447,0.66895,49.36441,65.71992,78.6067,102.83016
1506243660612889728,136.49686,211.58266729789702,46.27341143303772,0.7903,11.94019,6.80384,1058.23109,104.9732,0.47762,247.46258,181.58505,69.8035,7.88798,1053.60327,97.59954,0.7773,243.4882,174.81662,66.14349,136.1216,136.3101,136.51167,1009.31366,1043.79552,1076.97799,6.19348,11.10666,39.31617,0.5691,0.91545,0.99453,90.44925,94.92038,103.93219,93.90755
404843209302850304,259.04228,16.70041445132254,52.01430384853362,0.72906,13.83404,11.70957,892.21748,150.46624,0.02847,212.56495,155.31913,121.48709,11.80292,910.98079,124.4742,0.24703,243.36594,164.89196,184.06121,259.16065,260.02903,260.86116,888.19225,912.06858,937.1712,11.20418,13.5187,21.268,0.14116,0.45294,0.89254,112.00058,121.62497,132.74959,95.53238
5843795385578823552,172.47973,194.18356356209247,-70.88576215991837,0.84845,11.98377,3.85908,956.57977,54.58292,0.42452,328.58836,189.77845,119.01734,5.91659,939.19987,70.57,0.08506,236.63716,12.51395,340.12103,172.17415,172.46387,172.76447,890.3535,938.68972,990.55764,5.46503,7.1141,16.13481,0.14041,0.55253,0.97012,61.12805,73.44496,83.60897,51.80782
2268341317587066624,81.50373,284.7761688317473,75.13998682976182,0.6359,12.0983,6.4968,317.82457,156.30225,0.50675,59.01848,124.52238,13.71949,5.19955,320.19898,158.66739,0.40244,343.73526,42.99348,22.22649,81.45679,81.51984,81.58153,316.65555,320.37135,324.13485,5.65882,8.49097,29.49831,0.37006,0.82392,0.98787,103.48466,125.85751,143.32486,75.35481
1376013242812927232,105.65611,236.7111526076361,36.78418774687256,1.1364,8.93631,10.66049,827.35262,129.86722,0.21591,131.0953,236.00721,107.1165,11.12707,821.79882,128.98701,0.25617,235.16393,43.87519,780.5514,105.61888,105.78469,105.95086,806.49718,823.71577,842.61137,10.10276,11.26323,12.49269,0.06894,0.22244,0.41349,121.06196,128.01886,136.58189,382.26937
5312257311137462016,210.18813,143.1064853379124,-52.356445006453335,0.69002,14.21762,9.8928,1047.61339,150.77812,0.39015,340.06815,312.98562,7.5168,10.54362,1052.9675,149.40464,0.36197,225.84253,179.24762,43.41518,209.83954,210.29808,210.76447,1033.04847,1062.92095,1098.35277,9.6091,11.03675,13.05214,0.14292,0.35293,0.58375,129.54986,139.39548,150.56409,114.04891
219043439474756992,73.68949,60.7543084033542,34.967384074779474,0.43734,13.58512,12.73154,2111.60908,124.73191,0.22605,291.84041,335.102,41.38043,12.75211,2028.78373,125.79495,0.17447,105.48191,149.43322,32.63419,73.58548,73.66607,73.74366,1890.6476,2081.8501,2406.3012,12.166,13.17639,14.64849,0.13401,0.18368,0.24886,120.21632,124.30096,128.3917,1857.93954
4758837958836992512,89.14559,88.65168351676326,-60.46608535499599,0.76344,11.37276,6.87561,379.32924,80.24014,0.03361,358.94285,238.22927,31.5383,12.30221,373.17408,70.92939,0.52019,7.32861,60.46569,230.09582,88.82378,89.09928,89.33556,369.59302,374.82026,380.17108,11.85288,24.98947,130.672,0.58085,0.98292,0.99936,68.05202,87.59191,95.22171,67.67676
1426457668063878656,142.79439,253.65789691929504,55.16323415747864,1.11164,9.67649,6.09541,1380.45568,80.23599,0.01776,191.56093,165.71554,186.5307,7.00721,1373.91075,79.31514,0.2594,175.8366,159.91087,113.22836,142.54237,142.70295,142.86222,1320.32408,1406.32107,1568.28321,6.54389,7.62654,13.45074,0.15601,0.48939,0.97209,71.06157,78.97197,85.67517,96.88118
5666664027960630656,251.53672,150.70606633667836,-23.055229794195526,0.94722,11.66222,7.84766,1180.75648,65.87563,0.18253,179.74139,124.37061,60.6482,10.15802,1201.76855,65.51023,0.3681,285.75182,122.23136,358.64742,250.64734,251.38437,252.13303,1157.87509,1214.2825,1279.98063,8.83073,11.5669,26.34446,0.17008,0.56611,0.96556,58.12374,68.7933,78.98132,55.09101
896106271727872,135.39042,46.18846750540428,2.4374752905998016,0.45605,14.73798,4.98303,823.31826,160.45753,0.2031,228.31029,234.64426,114.35777,11.66497,792.01893,118.22629,0.77214,108.15912,89.91098,115.36033,135.50779,135.98513,136.45153,775.95771,804.76586,844.36059,8.0959,22.48036,112.40694,0.53791,0.96315,0.99819,94.06458,106.91571,126.70023,87.72546
6172172573369653760,111.13851,207.9226803465911,-30.3073052215112,0.6006,13.06754,4.35132,646.68507,111.63689,0.00295,332.38447,71.95248,3.70774,6.18617,643.54745,93.76101,0.52526,107.66197,56.55898,261.90527,111.22226,111.37762,111.5423,621.62207,640.07179,657.43319,5.26615,6.34159,10.86664,0.16928,0.48651,0.89192,84.28001,93.69915,105.61022,82.19639
4065221596945757824,89.1302,274.7399036918197,-25.028675229097686,0.42806,14.08262,8.45582,1160.5318,39.89974,0.341,310.87617,140.96336,75.52834,8.42262,1138.71824,26.83761,0.21636,7.70521,104.7321,130.09904,88.74733,88.89654,89.05026,1119.60677,1142.96888,1169.77871,8.05057,8.59398,9.21843,0.10861,0.20379,0.30161,23.4367,32.2124,39.71027,672.81625
3606970851520318208,235.66751,206.23584985918896,-13.622242270226412,0.729,13.91725,8.35341,1249.92622,98.308,0.01429,248.7218,334.29452,189.13459,10.38308,1275.3498,103.4823,0.67936,121.64209,158.49417,363.01652,234.32942,235.17162,236.02779,1199.12897,1264.63678,1321.2706,9.43233,21.53855,131.95222,0.52269,0.96189,0.99907,90.58252,95.26327,105.53429,52.47717
3591380292034568448,92.1457,171.05625771136306,-8.52721876292669,0.65111,12.9664,4.7287,755.66337,104.37153,0.1521,74.02015,249.47373,84.00084,5.07526,754.70297,114.19795,0.23177,174.48183,69.02259,684.48206,91.9693,92.12629,92.28067,740.73059,756.87835,777.86259,4.87858,6.6366,17.53547,0.14335,0.68752,0.98386,102.5672,113.01018,125.41922,65.98914
982984290248904064,184.63046,112.68111516725575,50.25204648427265,0.72185,13.15842,10.61481,1472.8699,154.4876,0.22149,338.47311,65.69043,203.74597,10.61986,1460.49404,153.02848,0.28129,314.96306,32.99399,253.02506,184.17336,184.62047,185.07996,1417.41782,1495.41171,1650.98068,10.4574,11.28605,12.29117,0.15985,0.29333,0.43056,132.3773,142.77296,153.51952,357.89902
6412386280303818752,185.54722,327.5645864404048,-57.1026406619526,0.59943,14.19032,5.87136,1440.29794,40.4842,0.36896,73.74434,130.64963,109.77248,7.33734,1343.29481,53.82584,0.21071,10.34221,125.91169,1195.65808,184.80603,185.24448,185.71115,1312.49789,1406.94132,1738.55171,6.50784,7.6653,9.45731,0.14026,0.41873,0.82075,43.27691,54.20119,63.33477,110.23595
5681026428662736128,85.80347,137.22091435149923,-18.425539674112727,0.61101,12.41831,8.15692,869.90667,93.95809,0.00999,339.45222,259.66891,135.99132,10.05565,869.919,89.36977,0.42856,206.47985,77.76616,250.58949,85.5672,85.66078,85.75264,858.45816,869.47875,880.20309,9.24492,10.06242,11.23384,0.26621,0.42816,0.59667,85.88404,89.23801,92.53185,349.39581
1103573915221253888,110.32388,100.28188757369918,65.02778181752315,1.29449,8.41505,7.03457,1652.80609,132.94388,0.08052,56.38909,305.42703,98.97098,7.51781,1569.62001,133.93603,0.0713,274.12898,121.50287,276.15073,110.18222,110.32177,110.45906,1520.03156,1655.84874,2083.87483,6.99561,7.64819,8.38245,0.04622,0.16888,0.38093,126.13957,134.738,145.11738,245.55966
2903936863249549824,199.44691,86.18507276298995,-29.824569185096795,0.73754,12.91818,6.5567,1014.8322,126.9556,0.00302,171.86801,192.99224,138.8315,10.04414,957.4901,114.61496,0.46557,306.6613,1.59903,29.59599,199.43459,199.78859,200.14037,945.72606,969.48093,998.26563,8.38187,10.07958,12.97199,0.28106,0.50818,0.81586,108.74877,115.33135,123.82721,88.79919
1948054130174960512,163.22064,329.81915601399487,34.339336524767525,0.53907,14.42222,7.3697,1095.18704,60.20492,0.24306,113.89688,278.1969,159.89358,9.61553,1082.6059,71.35248,0.75778,300.15662,98.71392,206.53604,162.95767,163.41565,163.87553,1066.35827,1106.41654,1161.39774,9.39585,22.1079,66.68601,0.7467,0.96839,0.99658,68.88438,81.13496,87.07263,98.94673
2172251938429944320,98.30867,319.4939506984179,51.487956693365206,0.85546,10.20606,9.19256,1887.3096,131.53815,0.4636,283.01471,90.41842,17.36878,9.3569,1650.5303,134.39125,0.47139,282.64773,76.73143,76.88101,98.08858,98.17515,98.25719,1571.61099,1771.80685,2264.42564,8.9947,9.78313,10.86818,0.4177,0.5232,0.64344,122.30491,130.03773,137.85177,743.04664
1309857930272167808,81.02814,254.64109647038444,30.349551406010903,0.29289,15.22605,2.99249,962.40212,87.39916,0.13343,351.14475,42.88073,74.43036,11.14857,919.29584,86.2468,0.96174,274.55041,47.98003,829.96123,81.03032,81.15049,81.26837,912.10882,932.80201,962.65075,3.23718,7.40918,41.1258,0.40346,0.93249,0.99772,80.95272,87.63861,90.07148,56.29512
5275482907769339520,123.28911,117.86190882721313,-65.75129428494874,0.69118,12.53608,11.52408,1639.22735,7.75847,0.45143,321.36667,345.14951,13.18832,11.79598,1580.14307,12.64537,0.3773,260.06765,57.92627,66.54455,123.13404,123.29559,123.45308,1526.94862,1607.0036,1723.95879,11.71664,12.32476,13.04756,0.31241,0.40203,0.4946,18.25977,25.85364,33.05323,1377.2094
2243749503083678080,176.62466,306.1530777790921,63.69186092367921,0.62545,13.86515,11.72765,721.96909,19.09931,0.36528,267.72746,242.88569,102.65004,10.53133,716.58277,31.48822,0.38493,82.48163,28.3328,33.05766,176.07226,176.353,176.63227,705.40269,716.26999,727.60683,10.06179,11.2965,13.09427,0.24053,0.41721,0.60168,29.79727,40.52919,49.87028,166.8704
4013125911335242752,201.39308,182.037586446345,29.13313248136825,0.45709,15.59102,11.98715,790.16754,48.73112,0.22674,194.16243,176.3354,89.09033,12.0999,782.89541,37.39472,0.1352,276.18286,56.17942,738.23105,198.58615,200.01684,201.42149,755.14918,787.92861,821.01691,12.3429,15.35172,26.05935,0.11721,0.43016,0.88986,39.27096,54.36515,68.96372,53.88684
4670029957984456448,113.90042,58.95753988134074,-65.0289974507998,0.73317,11.74267,5.75958,1082.04173,26.25946,0.25134,285.23347,236.49501,172.11022,6.26771,1113.24288,33.95658,0.41803,128.15679,57.01351,259.87491,113.77642,113.91539,114.05373,1086.86771,1112.73948,1139.88162,5.87929,6.57442,7.47201,0.2483,0.41694,0.59601,29.15029,39.93246,49.32346,259.19413
1119467080921447808,85.41399,140.67847276282436,70.7333964350317,0.75715,10.91152,10.92354,2087.8157,119.67597,0.06843,20.80253,312.49749,127.25586,10.84498,1839.26266,123.21286,0.18979,331.37024,134.42392,753.52089,85.25927,85.34127,85.4237,1845.50295,1959.24355,2091.73334,10.54667,10.83497,11.12737,0.03565,0.10627,0.19511,120.28531,125.04246,130.76539,2443.30361
1329517301255977728,102.80063,245.33623442197722,35.89767531048359,1.26536,8.52395,6.50875,927.1008,53.6345,0.08396,41.0048,105.6464,54.84263,7.79025,932.49869,57.44243,0.11193,217.72875,97.56587,491.87692,102.7721,102.86803,102.96193,910.39558,930.98513,951.59823,7.29215,7.92065,8.57252,0.03868,0.13318,0.27838,50.81012,58.73432,65.52419,208.20643
6678385837013230592,117.13986,312.152668862823,-40.83175246140375,0.59008,13.27017,7.78488,733.72344,5.75935,0.12399,120.61763,9.19515,71.71798,8.17997,734.14721,22.48371,0.33531,52.32591,82.26229,68.85163,116.75422,117.02213,117.31269,724.65738,734.54844,745.8074,7.91976,8.74637,9.96237,0.20075,0.34553,0.50225,24.66226,34.53612,44.05233,271.68425
5063110828114809216,215.47543,40.60827988256761,-32.18269366400112,0.71907,13.76696,6.71078,1077.29011,86.37357,0.17401,275.2331,104.31491,51.24468,6.9881,1161.33668,88.55415,0.3073,357.42885,111.33219,366.23208,214.00662,214.54193,215.09594,1119.76689,1167.97683,1210.33335,6.55559,7.80867,15.18353,0.09603,0.4413,0.98943,81.23518,88.99272,97.9766,93.90892
863422773073296896,177.54387,177.22395135887638,64.0837454278107,0.79547,12.18946,4.89667,1247.87161,51.35951,0.32301,64.40045,78.41104,109.25928,6.25315,1324.9515,39.72509,0.80701,93.26758,107.43543,349.10018,177.00188,177.32388,177.65188,1253.94246,1325.47212,1396.80033,5.7944,12.98867,49.10679,0.64428,0.95336,0.99675,45.45732,68.22725,83.66999,83.31635
4982367848130341888,220.20061,14.583804660769745,-44.60127970600646,0.76268,12.85415,11.41971,563.89841,90.78074,0.03328,194.40632,65.96141,30.26351,11.0633,570.88228,76.15241,0.23418,67.77966,67.69991,419.42624,218.32232,218.77547,219.23903,560.75004,569.91055,578.65089,9.79382,10.93417,12.87148,0.07081,0.23062,0.48626,68.8824,76.90169,84.66902,167.22272
1872444426396216832,48.97574,313.31458661317976,37.6909123671965,0.80931,9.08642,12.1672,1796.79889,167.31368,0.0328,119.46131,293.75897,200.97206,12.57225,1834.46973,161.82412,0.04037,287.35962,144.48953,1825.33443,48.97006,48.99214,49.01406,1792.93534,1831.62064,1885.87851,12.34095,12.60825,12.92629,0.01353,0.03908,0.073,156.276,160.60877,165.29579,12461.76534
5864229495623675520,170.62354,204.97412612990752,-63.774820271978726,1.04139,9.98879,10.17875,1581.31721,41.40717,0.0653,347.26482,67.85824,117.68692,10.1232,1572.40778,44.60098,0.15371,309.15713,59.01191,1487.54597,170.49372,170.77855,171.06727,1511.45788,1625.35477,1936.10937,9.64913,10.45293,11.4081,0.07936,0.22134,0.41865,40.20125,47.40197,53.92447,363.40625
2456841900289857920,180.24965,22.296332296454484,-13.558457126946832,0.39969,15.87446,7.46903,1431.75664,151.71879,0.10279,75.85839,208.48178,114.65889,10.72386,1307.81854,112.47393,0.32811,302.20326,33.18406,249.99888,178.78189,179.90186,181.07923,1254.39382,1344.90515,1775.97395,10.43778,15.8546,39.11097,0.25224,0.82115,0.97508,95.52635,104.92837,118.45545,61.29377
4721077740241161344,317.94648,44.47823466829337,-63.63609726585826,0.76458,13.98628,11.24567,886.91578,145.22638,0.11113,90.7376,348.24945,63.12056,12.94581,874.17198,127.45029,0.11392,233.40584,11.63232,362.11178,317.02939,317.86073,318.73814,847.38509,877.34514,909.14389,11.77898,13.88313,16.89215,0.06749,0.24664,0.62389,112.93272,124.61866,137.30289,67.54589
3248925129137833344,81.22972,54.15616837700168,-4.141503255230775,0.72877,11.46945,5.7744,886.80862,50.32394,0.07922,118.75063,229.37322,40.83568,6.14781,895.92902,56.04284,0.16018,184.38599,42.01994,636.12533,80.97542,81.05784,81.14083,877.22335,896.47556,915.62797,5.62341,6.27321,6.95093,0.06005,0.18351,0.3319,49.47996,56.99214,62.78642,190.42434
2906637362589076480,207.40377,81.4263436287223,-28.969455916741047,0.97062,11.86866,4.95037,1416.93201,156.51939,0.03138,78.47476,284.36809,146.3678,7.40319,1291.02366,122.62979,0.26016,301.65454,94.58632,333.99182,206.93998,207.33765,207.73872,1240.73251,1298.49222,1373.78043,6.63961,7.77291,9.38572,0.09058,0.28803,0.64275,109.76685,119.99304,132.21926,107.21645
4847576415577983104,119.00278,50.99212589427946,-44.6260645014867,0.80461,11.52652,8.64483,528.73192,104.94616,0.03212,301.34221,140.31256,57.7289,11.17429,532.65662,102.80342,0.17161,106.82697,134.96275,324.54956,118.60049,118.74599,118.88774,525.3743,532.55831,540.00244,10.17681,11.25766,12.47332,0.0543,0.18059,0.36698,97.46885,102.62837,108.43904,183.42686
